"구분(1)",구분(2),2024.01,2024.02,2024.03,2024.04,2024.05,2024.06,2024.07,2024.08,2024.09,2024.10
"총계",소계,0.0237,0.0289,0.0384,0.0421,0.0441,0.0482,0.0307,0.0357,0.0304,0.0264
"서울특별시",서울특별시,0.0187,0.0247,0.0347,0.0425,0.0443,0.0548,0.0362,0.0427,0.035,0.0253
"부산광역시",부산광역시,0.0245,0.0314,0.0413,0.0403,0.0437,0.0424,0.0247,0.0361,0.0321,0.0316
"대구광역시",대구광역시,0.0215,0.0277,0.0379,0.0418,0.0475,0.0502,0.0296,0.0364,0.0325,0.0239
"인천광역시",인천광역시,0.0224,0.0272,0.0369,0.0417,0.0428,0.0496,0.0362,0.0423,0.0339,0.0277
"광주광역시",광주광역시,0.026,0.0307,0.0397,0.0409,0.0447,0.0455,0.027,0.033,0.0273,0.0284
"대전광역시",대전광역시,0.0195,0.0256,0.0368,0.0417,0.0425,0.0487,0.0288,0.0344,0.0293,0.0214
"울산광역시",울산광역시,0.0269,0.033,0.0417,0.039,0.0416,0.0421,0.0257,0.0329,0.0296,0.031
"세종특별자치시",세종특별자치시,0.0187,0.02,0.0276,0.0278,0.028,0.0386,0.0285,0.0336,0.0284,0.0205
"경기도",수원,0.0178,0.0232,0.0344,0.041,0.0409,0.0503,0.0303,0.0375,0.0312,0.0227
"경기도",안양,0.0172,0.0232,0.0327,0.0419,0.0446,0.0544,0.0366,0.0435,0.0333,0.024
"경기도",성남,0.0177,0.0238,0.0346,0.0422,0.0437,0.0539,0.0323,0.0381,0.0297,0.0209
"경기도",의정부,0.02,0.025,0.0341,0.0434,0.0403,0.0497,0.034,0.0346,0.0274,0.0191
"경기도",광명,0.0199,0.0267,0.0372,0.0436,0.0451,0.0575,0.0376,0.0439,0.0347,0.0246
"경기도",안산,0.0177,0.0237,0.0327,0.0381,0.0396,0.0456,0.0296,0.0332,0.0290*,0.0234
"경기도",평택,0.0212,0.0272,0.0368,0.0433,0.046,0.0536,0.0423*,0.0452,0.0345,0.0249
"경기도",과천,0.0161,0.021,0.0326,0.0398,0.0407,0.0514,0.0318,0.0361,0.0275,0.0195
"경기도",구리,0.0147,0.0197,0.0263,0.0346,0.0327,0.0416,0.0292,0.0393,0.0308,0.0236*
"경기도",의왕,0.0174,0.0238,0.034,0.0415,0.0421,0.0517,0.0322,0.038,0.0291,0.0221
"경기도",고양,0.0204,0.0263,0.0358,0.0446,0.043,0.0512,0.0379,0.0395,0.0318,0.0237
